body_temperature,respiratory_rate,walking_capacity,sleeping_duration,heart_rate,ruminating,health_status
40.5,20,13257,7.2,45,7,healthy
40.6,32,5004,4.9,38,4,unhealthy
38.5,27,13256,2.8,64,5.9,healthy
40.5,16,5004,6.6,40,3.4,healthy
39.2,17,13255,3.4,45,4.6,healthy
40.3,17,13257,2.8,74,5.2,healthy
40.5,33,5161,5.9,43,4.5,unhealthy
40.5,37,5004,7,60,5.9,healthy
40.6,38,5004,7.2,44,3.1,unhealthy
40.1,38,13256,3,47,6.7,unhealthy
40.3,20,13240,7.2,62,5.7,healthy
40.4,19,5004,2.9,50,5.9,healthy
40.4,14,13255,4,68,4.6,healthy
40.4,19,5004,7.2,42,3.2,healthy
40.6,21,5004,6.7,62,5.6,healthy
40.5,35,5004,7.1,54,4.3,unhealthy
40,16,5004,7.2,59,3.7,healthy
40.6,34,13249,2.8,44,6.5,unhealthy
40.6,22,5004,6.1,55,6.3,healthy
40.5,22,13257,2.9,67,6.2,healthy
39.7,22,13256,2.8,53,6.9,healthy
37.5,31,13257,2.8,69,6.8,healthy
40.4,26,5004,3,39,4.6,healthy
39.6,35,5004,2.8,45,3.2,unhealthy
38.8,39,12057,2.8,58,6.5,healthy
40.6,16,5004,4.3,65,4.2,healthy
40.6,32,5004,7.2,39,3.1,unhealthy
40.6,35,5232,2.8,41,6.8,unhealthy
38.6,37,13241,6.6,58,6.4,healthy
40.1,30,13175,7.1,76,3.9,healthy
39.2,32,13237,2.8,52,5,healthy
40.5,20,5004,6.7,39,3.1,healthy
40.6,25,13192,6.6,46,5.3,healthy
40.1,24,5004,5.6,44,3.2,healthy
40.2,30,13255,2.8,68,6.8,healthy
40.6,24,8804,7,43,4.9,healthy
40.5,39,13177,4.2,59,4.7,healthy
40.3,26,5404,2.8,57,4.4,healthy
40.4,13,5004,7.2,45,4.4,unhealthy
40.2,24,13164,2.8,52,6.1,healthy
38.4,23,5004,4.6,44,6.6,healthy
40.1,21,13251,3.3,66,3.1,healthy
39.8,33,13257,3.4,61,6.3,healthy
40.6,24,5004,7.2,37,3,healthy
40.6,33,5004,3.3,45,6.1,unhealthy
39.9,21,12736,7.2,52,3.7,healthy
40.2,23,5004,7,54,3.9,healthy
40.2,44,13257,4,74,6.6,healthy
40.6,23,6835,2.8,46,6.7,healthy
40.5,21,5440,3.4,45,4.5,healthy
38.2,20,13257,3.5,74,6.9,healthy
40.4,13,5004,5.6,50,4.6,unhealthy
40.4,27,13257,5.1,51,4.2,healthy
40.2,36,5174,7.2,55,3.1,healthy
39.8,15,6101,2.8,47,5.2,healthy
37.8,25,13212,7,63,5.4,healthy
40.6,34,5004,7,38,6,unhealthy
40.6,24,10473,7.1,39,5.1,healthy
39.9,24,7336,4.7,57,6.6,healthy
40.2,35,13251,2.8,54,5.5,unhealthy
40.5,35,13224,2.8,45,6.4,unhealthy
40.4,28,13244,4.2,54,6.8,healthy
39.8,27,12286,4,75,5.8,healthy
40.5,29,12459,2.8,50,4.1,healthy
39.8,19,5004,3.2,47,3.7,healthy
40.2,40,5435,2.8,52,4.5,unhealthy
40.2,39,5118,7.2,75,4.8,healthy
39.4,28,13257,6.9,48,3.4,healthy
38.1,20,12204,2.8,60,4.8,healthy
40.4,28,5004,6.8,40,4.1,healthy
40.4,32,13155,2.8,51,6.3,unhealthy
38.2,24,13243,2.8,56,5.4,healthy
39.8,25,5004,7,74,6.1,healthy
38.2,37,5004,7.1,52,6.1,healthy
40.2,35,13246,2.8,56,6.1,healthy
38,10,13253,3.1,72,3.6,healthy
39.7,19,13084,7,42,3.2,healthy
40.1,39,5202,2.8,50,3.2,unhealthy
40.5,25,5004,2.8,57,3.5,healthy
40.6,21,5515,6.2,41,6.7,healthy
40.5,20,10219,3.2,48,6.8,healthy
40.6,27,5004,3.1,39,6.4,healthy
39.9,28,12867,7.1,54,5.9,healthy
38.7,19,13227,3.6,74,4.6,healthy
40.3,28,5358,7.1,57,4.8,healthy
39.7,29,10780,6.5,44,5.1,healthy
40.3,21,12300,3.9,48,6.5,healthy
40.3,20,13257,2.8,65,5.4,healthy
40.5,18,5801,6.7,52,4.1,healthy
39.8,26,5004,3.3,61,6.8,healthy
38,17,13257,2.8,78,3.6,healthy
40.6,23,10660,2.8,72,6.5,healthy
39.1,15,12339,7.2,45,6.4,healthy
40.5,29,13257,3.4,55,5.8,healthy
40.2,42,5127,2.9,39,5.2,unhealthy
40.4,13,10287,7.2,55,5.2,healthy
40.4,24,11248,6.2,42,4.5,healthy
40,26,11274,5.6,55,5.5,healthy
40.6,29,11081,6.2,47,3.9,healthy
40.6,22,13148,4.3,62,6.3,healthy
40.2,26,13236,2.8,51,6,healthy
40.6,27,5004,6.7,38,3.4,healthy
39.5,31,13252,2.8,67,6.7,healthy
40.5,19,13242,2.9,54,6,healthy
40.5,22,10358,3.1,42,6.2,healthy
40.4,35,12996,2.9,66,5.9,healthy
40,24,5004,6.1,46,3.7,healthy
40.4,23,5004,6.4,53,4.9,healthy
40.2,30,5004,4.2,42,4.9,healthy
39.4,40,7408,2.8,59,5.9,healthy
40,29,5111,2.8,44,5.6,healthy
39.9,17,13257,4.2,67,5.2,healthy
40.2,14,12957,2.8,58,6,healthy
40.4,15,12347,2.9,58,4.2,healthy
39.3,33,9518,2.8,42,3.6,healthy
39.3,31,12547,6.1,54,4.3,healthy
40.5,16,11452,4.2,59,4.5,healthy
40.3,27,5955,7.2,61,5.7,healthy
40.5,31,5127,7.1,43,6,unhealthy
40.6,24,13035,3.3,49,4.5,healthy
40.6,22,12901,7,40,3.2,healthy
40.6,33,7221,6.8,45,3.3,unhealthy
37.7,24,12601,2.8,52,6.2,healthy
40.5,19,5004,5.5,47,5.6,healthy
38.7,38,13257,2.8,83,6.8,healthy
40.5,25,13253,6.7,46,5.1,healthy
39.5,32,13257,2.8,66,4.9,healthy
40.1,15,13257,2.8,50,6.3,healthy
40.6,33,5585,7,70,4,healthy
39.8,20,12634,2.8,53,5.4,healthy
40.3,32,11289,2.8,65,5.7,healthy
39.5,16,12376,2.8,54,6.6,healthy
40.2,28,5004,6.4,46,5.7,healthy
40.4,22,10596,2.8,49,3.6,healthy
40.2,40,13253,2.8,47,6.3,unhealthy
40.5,17,13257,3.1,74,6.7,healthy
40.5,18,5113,2.8,40,5.4,healthy
40.5,16,12670,5.3,46,4.9,healthy
40.3,21,13257,2.8,82,6.4,healthy
40.4,18,13257,3.1,47,3.1,healthy
39.4,19,6581,3.1,39,6.1,healthy
40.6,14,11799,7.2,74,3.1,healthy
40.3,15,13257,2.8,59,6.3,healthy
40.5,22,6761,7.1,39,4.5,healthy
39.4,13,13256,3,52,5.5,healthy
39.1,35,13235,7.2,63,3.4,healthy
40.2,28,5260,6.7,37,6,healthy
40.5,18,13248,5.4,76,5.3,healthy
40.6,29,6302,3.4,41,4.5,healthy
36.9,22,9996,2.8,62,5.9,healthy
39.4,18,5004,7.2,55,3.4,healthy
39.9,19,5004,2.8,62,5.9,healthy
39.6,14,12849,6.8,40,5.3,healthy
40,36,12652,3.8,39,4.7,unhealthy
40.6,20,12375,3.6,72,4.8,healthy
39.9,32,5004,2.9,49,3.2,healthy
40.5,20,5004,3.9,37,3.6,healthy
38.7,12,10471,3.6,56,4.2,healthy
40.1,19,5546,7.2,52,3.4,healthy
39.9,19,13254,3.9,43,4.3,healthy
40.3,22,5004,7.2,45,3.2,healthy
39.3,20,6384,3.2,48,4.3,healthy
39.7,28,12245,4.5,40,5.9,healthy
39.4,30,13220,2.8,71,5.7,healthy
40.3,34,7853,2.8,49,5.9,unhealthy
40.4,21,12514,4.5,51,6.9,healthy
39.8,32,8392,7.2,48,6.7,healthy
40.6,33,5004,5.6,44,3.9,unhealthy
40.6,26,9810,2.8,41,3.9,healthy
40.4,30,7250,3,62,6.6,healthy
40.6,17,7687,2.9,66,4.3,healthy
40.1,28,13205,5.2,67,6.3,healthy
38.1,22,12680,2.8,53,6.8,healthy
40.6,19,5004,2.8,48,4.7,healthy
40.3,40,13257,6.7,73,6,healthy
40.4,33,13257,2.8,75,6.9,healthy
39.8,38,5004,6.7,56,3.2,healthy
40.5,29,13243,4.8,74,3.4,healthy
38.1,23,13243,2.8,75,6,healthy
40.1,26,13257,3.1,81,6.7,healthy
37.1,24,13257,2.8,60,7,healthy
40.6,28,5004,5.8,39,5.7,healthy
39.8,16,13108,7.1,58,7,healthy
40.6,29,9310,7.2,51,4.1,healthy
40.1,21,5081,2.8,48,4.6,healthy
38.9,25,7236,4.4,72,5.3,healthy
39.6,12,13257,2.8,78,6.5,healthy
40.5,22,6198,7.2,41,5.8,healthy
40.3,31,13257,2.9,57,6,healthy
40.4,22,13257,3.2,72,7,healthy
38.9,33,5004,5.7,53,5.4,healthy
38.1,21,13183,3.1,60,6.1,healthy
39.8,19,13257,2.8,63,6.8,healthy
40.3,29,5004,6.8,41,3.7,healthy
40.6,22,5004,7.2,37,3.3,healthy
39.9,15,13257,6,80,3.8,healthy
39.1,23,13257,2.8,59,7,healthy
40.3,36,13250,3.3,47,5.5,unhealthy
40.5,26,5004,7.2,42,3.8,healthy
40.4,19,13208,2.8,78,4.5,healthy
40.3,12,11446,5.6,37,4.8,unhealthy
39.9,26,5004,6.8,54,4,healthy
39.4,32,12329,3.7,69,6.8,healthy
40.5,21,9358,2.8,48,6.9,healthy
40.4,28,13256,3.2,80,3.4,healthy
39.1,36,5004,5.1,40,5,unhealthy
40.2,25,13257,2.8,38,5.6,healthy
40.4,19,6138,3.6,48,6.2,healthy
40.5,30,13227,2.8,43,6.7,healthy
40.5,23,13255,5.5,39,3.6,healthy
39.7,30,5004,7,61,6.1,healthy
39.8,32,13256,2.9,73,7,healthy
40.3,31,13252,7.2,72,4.4,healthy
40.6,25,5004,7.2,37,3,healthy
40.6,16,5004,6.4,38,3.2,healthy
40.2,30,13257,2.8,70,5.2,healthy
40.4,19,13255,6.6,65,6.5,healthy
40.5,21,5004,7.1,41,6.3,healthy
40.5,27,13257,4.6,46,6.8,healthy
40.4,12,5004,2.8,42,5.3,unhealthy
40.2,24,12944,2.9,74,4.5,healthy
37.8,31,8151,2.8,52,5.4,healthy
40.3,23,5004,6.9,38,5.2,healthy
38.2,37,6166,5.1,62,5.9,healthy
40.5,31,11942,6.2,46,3.6,unhealthy
39.3,14,12216,7.2,58,4.4,healthy
40.3,41,11461,2.8,79,5.4,healthy
40.6,14,5004,6.1,61,3,healthy
39.9,23,13248,2.9,53,4.9,healthy
40.5,36,5018,7.2,68,4.5,healthy
39.2,18,5004,6.9,68,4,healthy
40.1,25,5004,3.7,40,5.4,healthy
40.6,21,5116,6.5,38,4.7,healthy
39.8,31,13257,2.8,72,6.8,healthy
38.5,26,5004,6.9,39,4.2,healthy
40.5,24,6095,5.2,43,4.9,healthy
40.2,37,13257,2.9,71,6,healthy
40.4,27,5718,6.7,65,4.1,healthy
39.8,26,5004,7.2,79,5.8,healthy
39.5,33,7907,2.8,44,6.7,unhealthy
39.6,31,13257,2.8,62,5.3,healthy
38.5,24,9583,6.1,49,3.9,healthy
38.6,21,13198,5.4,59,5.8,healthy
38.5,31,13152,3.3,81,5.2,healthy
38.8,16,13257,2.8,55,5.8,healthy
40.6,22,5004,7.2,37,3.9,healthy
40,26,13049,7.1,76,5.9,healthy
40.4,29,5004,4.6,69,5.2,healthy
40.3,16,5004,7.2,41,4.7,healthy
39.4,17,13257,2.8,62,6,healthy
39.4,25,5004,3,44,3.4,healthy
40,17,5094,6.9,42,5.2,healthy
40.6,35,12994,5.4,45,5.8,unhealthy
40.3,16,8982,6.8,56,3.9,healthy
40.6,29,7114,4.8,48,3.2,healthy
39.1,18,5004,2.8,42,4.2,healthy
40.3,37,5004,6.7,37,4.3,unhealthy
40.5,33,10563,2.8,67,6.4,healthy
40.5,29,5004,7.1,39,6,healthy
40.4,36,13228,2.8,63,6.2,healthy
38.3,21,5251,4.9,42,6.4,healthy
39.8,27,13257,2.8,80,6.9,healthy
38.2,19,13257,3.5,82,6.9,healthy
40.4,13,9770,2.8,42,3.4,unhealthy
40.6,15,12904,2.8,59,4.6,healthy
37.9,25,13257,2.8,74,6.9,healthy
40.6,30,9379,2.8,46,3.5,healthy
39.5,39,13257,2.8,73,6.1,healthy
40.2,31,5004,2.8,48,3.9,unhealthy
40.4,20,5116,4.6,59,3.4,healthy
38.4,25,5004,6.5,73,4,healthy
40,28,5004,5.1,68,3.9,healthy
39.5,15,10712,2.8,69,6.4,healthy
38,15,5759,6.9,61,5.1,healthy
40.5,30,12933,6,60,5.7,healthy
37.8,30,13247,4.9,42,3.2,healthy
39.4,35,5004,3,37,3.9,healthy
39.1,27,13257,7,67,5.9,healthy
40.4,21,12295,7.2,69,3.1,healthy
40.1,21,13257,6.8,74,6,healthy
40.1,32,12791,6.3,51,4.1,unhealthy
36.6,27,13257,4.4,81,5.7,healthy
38.9,34,5004,4.4,54,6.8,unhealthy
40.6,19,5004,3.4,41,5.7,healthy
40.5,17,13254,3.1,47,6.5,healthy
37.8,29,13252,6,50,5.4,healthy
39.8,34,5231,3,51,3.9,healthy
39.9,14,5004,5.7,69,3.8,healthy
39.7,36,5004,7.2,52,4.3,healthy
40.4,32,5004,7.2,40,3.5,unhealthy
39.5,39,13256,5,47,3.3,healthy
40.5,36,5285,7.2,46,6.7,unhealthy
40.5,27,13250,2.8,54,5.8,healthy
40.4,22,13257,7,63,6.6,healthy
40.4,28,13254,2.8,57,4.5,healthy
40.2,28,5246,5.5,44,5.5,healthy
39.7,24,10801,7,59,3.3,healthy
40.5,26,5004,7.2,38,4.4,healthy
40.1,32,5004,7.2,37,3.2,unhealthy
40.3,16,5004,6.9,40,4.7,healthy
37,25,11819,3.9,67,6.2,healthy
40,23,13257,2.8,77,6.7,healthy
39.8,25,13182,6.3,46,4.1,healthy
38.3,15,13257,2.8,57,4.8,healthy
40.5,28,13247,2.9,52,6.9,healthy
39,17,13257,3.4,69,5.2,healthy
39.4,25,13202,2.8,58,6.9,healthy
40.3,21,8165,6.7,55,4.1,healthy
37,22,13257,2.8,81,5,healthy
37.2,30,13257,2.8,62,4.8,healthy
39.6,20,13256,2.8,80,6.7,healthy
40,43,5004,2.8,41,6.3,unhealthy
39.6,34,12948,6.3,39,5.1,unhealthy
39.3,22,11800,4.7,55,5.3,healthy
40.6,21,5552,7.2,37,4.2,healthy
39.6,19,5004,5.2,43,6.4,healthy
40.1,25,10724,7.2,75,6.2,healthy
40.6,28,5004,5.9,46,4.3,healthy
38.2,16,11998,2.8,40,7,healthy
39.4,39,13257,2.8,81,6.7,healthy
39.5,18,5004,4.5,59,4.4,healthy
40.2,24,13210,2.8,71,6.9,healthy
39.5,24,13234,3.1,60,6,healthy
40.5,30,12875,2.9,53,5.3,healthy
37.2,13,5004,7.2,56,3.7,healthy
39.7,27,5105,3.3,43,4.3,healthy
39,21,5004,6.2,71,3.4,healthy
40.1,12,12626,2.9,50,3.6,unhealthy
40.3,23,9315,7.2,77,4.8,healthy
40.3,35,5004,6.9,72,4.2,healthy
40.6,14,5020,2.9,44,5.5,unhealthy
38.4,21,5037,7.2,41,5.2,healthy
38.8,31,13257,2.8,55,6.1,healthy
40.4,23,13257,2.8,82,6.8,healthy
39.9,30,5004,4.5,40,3.8,healthy
38.3,18,6718,7.2,52,3.5,healthy
40,37,5004,7.2,46,3.2,unhealthy
39.9,25,13257,3.8,79,7,healthy
39.3,17,13257,2.9,67,3.7,healthy
40,26,13257,4.6,70,6,healthy
39.7,21,13257,4.2,77,7,healthy
38.4,39,13095,6.2,42,6.7,healthy
40.4,18,5004,7.2,53,3.4,healthy
40.5,31,13243,3.2,61,4.8,healthy
40.2,20,13256,7.2,57,4.3,healthy
40.4,18,5267,2.8,37,6.2,healthy
40.2,22,5125,6.6,59,5.2,healthy
38.1,12,13240,2.8,56,5.2,healthy
40.3,16,7783,7.2,66,5.8,healthy
40.6,35,5004,6,49,3,unhealthy
40.1,19,5004,4.5,38,5.4,healthy
39.7,19,5899,2.8,45,5.6,healthy
38.9,19,12571,6.6,74,4.5,healthy
40.1,31,5147,6.8,51,4.2,unhealthy
40.4,32,5004,7.2,63,3.6,healthy
40.2,22,5004,3,57,6.1,healthy
40.2,24,12679,3,53,6.7,healthy
38.1,24,5019,5.4,71,6.4,healthy
38.2,27,13257,2.8,70,7,healthy
40.6,27,5004,7.2,43,3.8,healthy
40.2,27,5669,3.4,53,6.8,healthy
40,18,8676,2.8,45,4.6,healthy
40.1,17,13257,3.3,55,6,healthy
40.5,44,5004,2.8,38,4.1,unhealthy
40.2,25,13257,3.2,60,5.6,healthy
39.8,22,5004,4.5,74,6.8,healthy
40.5,23,5004,6.5,38,3.1,healthy
38.9,18,10530,6,51,5.4,healthy
40,23,12882,2.8,45,6.9,healthy
40.2,15,5004,4.1,38,3,healthy
40.4,34,5004,7.2,37,3.8,unhealthy
40,22,11885,7.2,59,4.6,healthy
40.3,25,7864,6.6,51,4.9,healthy
40.5,24,13219,7.1,58,5.3,healthy
40.3,23,13257,6.1,68,5.1,healthy
40.5,12,13257,2.8,76,6.7,healthy
39.4,16,11291,3.2,77,6.9,healthy
40.1,30,5004,7.2,41,3.8,healthy
39.3,34,8780,2.8,52,4.7,healthy
37.1,19,11692,2.8,58,6.5,healthy
39.9,23,5068,2.8,51,3.6,healthy
40.3,20,10852,2.8,65,6.2,healthy
40.5,31,5004,7.2,46,3.1,unhealthy
40.2,24,13257,2.8,68,6.3,healthy
40.5,31,10385,5.3,52,4.5,unhealthy
40.4,29,7173,7.1,37,4.8,healthy
36.8,24,13215,3.3,40,6.6,healthy
40.5,40,5004,3.7,41,5.4,unhealthy
40.5,26,5004,6.7,61,3.8,healthy
40,26,5004,7.2,49,6.7,healthy
39.2,21,5004,7.2,49,6.3,healthy
35.3,24,13137,6.8,78,4.7,healthy
39.8,42,11170,2.8,75,6.2,healthy
40.5,23,12924,4.7,52,4.3,healthy
39.2,25,13229,5.8,69,4.8,healthy
40.6,25,5004,6.6,44,6.3,healthy
40.3,15,5004,3.7,76,4.3,healthy
40.4,16,10209,7.1,78,5.4,healthy
40.5,35,13245,3,52,6.7,unhealthy
40.4,26,13174,4.7,68,7,healthy
38.6,16,13032,2.8,73,4.2,healthy
40.2,32,13257,2.8,62,6.5,healthy
38.4,27,9341,4.2,50,4.4,healthy
40.6,29,5004,7.2,55,4.4,healthy
39.3,23,13249,3.1,53,4.3,healthy
40.5,27,5004,7.2,43,3.2,healthy
40.6,16,13214,6.6,49,6.5,healthy
38.3,29,13256,2.8,65,6.2,healthy
40.4,19,5004,6.4,37,5,healthy
40.5,32,5004,7.2,37,3.6,unhealthy
40.4,19,5004,3.6,37,5.9,healthy
39.6,12,13257,2.8,48,6,healthy
40.5,31,13257,2.8,38,5.7,unhealthy
34.3,34,13129,2.8,75,4.2,healthy
40.2,19,8986,5.1,52,3.8,healthy
40.5,14,5012,7.2,42,5.3,unhealthy
39.1,18,13257,4.4,77,6.2,healthy
40,29,12962,3.1,67,5.9,healthy
40.1,27,5004,6.9,37,3.2,healthy
40.1,23,13257,4.2,78,5.9,healthy
40.5,37,13257,2.8,68,6.5,healthy
38.1,22,13075,3.1,71,4.6,healthy
39.6,25,13251,3,74,3.5,healthy
40.6,34,5004,2.8,48,6.7,unhealthy
38.5,22,13257,6.5,48,5.5,healthy
38.1,23,5050,2.8,52,5.5,healthy
40.2,36,13257,2.8,58,6.9,healthy
40.2,12,5004,3.2,40,5.6,unhealthy
40.4,29,13257,3.1,74,6.2,healthy
40.5,19,5004,7.2,41,3,healthy
39.7,13,9027,5.4,80,6.4,healthy
40.5,21,5004,7.2,40,3.5,healthy
40.4,22,5124,4.4,43,4.3,healthy
40.2,37,6860,7.2,62,5.4,healthy
38.7,30,8330,7.2,39,6.1,healthy
39.2,28,9019,3.3,57,6.3,healthy
39.4,16,13257,6.4,64,3.8,healthy
40.4,16,13257,4.1,74,6.4,healthy
39.6,27,13125,2.8,62,5.7,healthy
40.5,19,9069,3.3,72,4.9,healthy
35.1,17,5322,7.1,66,4.9,healthy
39.4,20,8281,7.2,43,3.8,healthy
38.9,14,13257,7.2,51,4.1,healthy
40.6,34,8959,7.2,41,3.8,unhealthy
40.1,26,12278,3.2,58,3.8,healthy
37.1,43,12156,3,68,6.5,healthy
40.6,26,10090,5.6,57,4.9,healthy
39.7,26,13066,7.2,74,6.3,healthy
40.5,17,5004,7.1,38,4.6,healthy
40.6,34,5004,3,46,6.8,unhealthy
40.2,22,9022,6.9,70,5.6,healthy
40.6,27,13245,7.2,53,6.4,healthy
37.3,24,13257,2.8,62,6.1,healthy
40.5,34,5004,7.2,38,3.3,unhealthy
40.1,17,7068,3.4,79,4.9,healthy
40.6,35,5004,7,37,3.2,unhealthy
40.5,34,13257,2.9,58,3.6,healthy
40.3,31,5004,7.2,62,4.1,healthy
40.5,22,5656,7.2,53,3.5,healthy
40.4,15,5888,7,46,3.4,healthy
40.3,22,13228,2.8,63,4.5,healthy
39.8,23,12795,3.1,74,6.9,healthy
40.4,39,6376,2.8,42,3,unhealthy
40.5,30,12257,7.2,44,4,healthy
37.9,28,13240,3.2,54,4.9,healthy
40.6,13,9633,6.8,38,3.1,unhealthy
40.6,26,5004,6.1,52,3.2,healthy
40.5,18,12686,5.8,54,5.4,healthy
40.1,18,8660,7.1,40,4.2,healthy
40.5,22,5004,7.2,37,4.7,healthy
39,15,13256,2.8,50,6.5,healthy
40.5,24,8204,5.8,65,4.9,healthy
40.6,20,5004,7.1,40,4,healthy
40.2,20,5004,7.2,47,4.7,healthy
37.9,12,13257,4.1,73,6.3,healthy
40.5,16,5004,3.2,57,5.8,healthy
40.4,15,10107,5.6,78,3.8,healthy
39.7,35,7255,2.9,53,6.8,healthy
39.8,12,13237,3.3,62,5.3,healthy
39.9,26,13245,2.8,73,6.6,healthy
38.9,28,12860,2.8,83,5.7,healthy
40.3,25,13184,4.2,50,4.4,healthy
39.9,32,5081,7.2,45,6.6,unhealthy
40.4,25,5004,7.2,37,3.1,healthy
39,40,13257,2.8,79,5.1,healthy
40.5,14,13257,4,41,6.7,unhealthy
40.3,14,5004,3.5,38,3.9,unhealthy
40.4,28,5004,7.2,48,4,healthy
40.6,35,5004,3.9,46,6.7,unhealthy
40.6,23,5004,2.9,56,4.5,healthy
39.6,27,8418,6.7,70,6.8,healthy
40.4,17,11032,7.1,78,6.7,healthy
40.6,15,5004,7.2,37,3.3,healthy
40.6,27,5004,3.8,38,3.8,healthy
39.6,20,5004,2.8,62,4.9,healthy
39.1,22,13129,2.8,61,5,healthy
39.6,20,13245,3,66,6.2,healthy
37.2,32,13257,3,81,6.5,healthy
37.4,17,13257,2.8,69,5.8,healthy
40.4,33,12521,4.8,51,6.6,unhealthy
40.4,32,8215,6.8,66,5.5,healthy
39.2,16,13257,2.8,55,6.6,healthy
40.5,18,5004,3,37,4.8,healthy
38.9,11,5004,7,39,6.1,healthy
36.6,17,13250,2.8,47,6.3,healthy
39.9,25,13086,7.2,68,5.8,healthy
35.5,22,13257,2.8,53,6.4,healthy
39.8,22,13158,2.8,39,6.9,healthy
40,28,5004,7.2,41,3.8,healthy
39.6,23,13241,6.8,53,4.5,healthy
40.5,29,5004,7.2,38,3,healthy
38.1,26,13238,4.4,65,5,healthy
39.8,22,5004,7.2,44,6.4,healthy
40.3,21,5004,6.9,38,6.4,healthy
40.6,20,11763,6,39,5.6,healthy
40.5,39,5013,7.2,54,5.7,unhealthy
40.2,16,13253,2.8,46,4.1,healthy
40.5,27,5004,7.2,53,3.2,healthy
38.8,37,5004,7.2,40,4.7,healthy
40.4,22,5004,7.2,52,3.5,healthy
37.1,17,13245,2.9,64,7,healthy
39.3,27,13257,5.3,54,5.9,healthy
40.5,28,5004,7,78,5.4,healthy
39.6,38,5004,7.2,51,6,healthy
40.6,15,5004,7.2,38,3.9,healthy
39.4,34,13253,2.8,44,6.3,healthy
39.8,30,13255,3,73,6.3,healthy
40.3,28,5004,6.8,67,3.4,healthy
40.4,19,12688,5.1,47,5.1,healthy
40.3,13,5004,7.1,46,3,unhealthy
40.4,31,12065,2.8,73,3.7,healthy
39.2,38,5121,6.4,45,4.1,healthy
40.6,24,13047,4.8,55,6.6,healthy
40.6,32,6734,5.2,52,3.4,unhealthy
39.7,40,12660,7.2,54,6.7,healthy
40.4,24,5004,7.2,41,3.4,healthy
40.3,30,7613,4.3,52,5.4,healthy
40.2,38,13256,2.9,43,6.7,unhealthy
40.4,28,5004,7.2,52,3.5,healthy
38.6,30,13257,2.8,79,6.5,healthy
40.4,14,5004,6.9,38,3.8,unhealthy
39.4,22,11034,7.2,51,6,healthy
40.4,20,13243,3.8,61,3.7,healthy
40.6,33,9783,7.2,39,4.4,unhealthy
39.5,21,13250,2.8,51,3.6,healthy
40.4,17,12258,2.9,52,7,healthy
40.6,26,13076,7.2,43,4.1,healthy
40,40,5050,7.1,37,6.6,unhealthy
40.5,16,5004,4.5,44,3.7,healthy
39.6,21,13234,2.9,45,4.7,healthy
39,26,13257,3.3,76,3.3,healthy
40.1,35,5057,7.1,52,5.5,unhealthy
39,16,5004,7.2,43,5.6,healthy
40.5,41,12716,4.9,45,7,unhealthy
38.9,18,5004,3.2,64,5.3,healthy
40.5,31,5004,2.9,38,3.9,unhealthy
40.6,34,12832,7.2,54,4.9,unhealthy
40.3,36,13257,2.8,82,5.6,unhealthy
40.4,34,5004,6.8,62,4.8,healthy
39.6,20,5004,7.2,45,3.9,healthy
40.5,20,5004,7.2,37,3.1,healthy
39.9,25,12991,2.9,55,6.6,healthy
39.5,23,7215,7.2,46,4.6,healthy
38.7,20,13252,7.1,57,4.1,healthy
36.1,22,13246,5.3,44,5.7,healthy
36.2,20,5004,2.8,48,3.2,healthy
40.4,38,13257,7.1,80,3.7,healthy
40.1,25,5004,3,40,5.2,healthy
40.2,17,13256,3,45,4.7,healthy
40.4,24,5004,7.2,40,4.5,healthy
40.6,23,11204,7.2,45,4.7,healthy
40.1,35,5004,7,48,6.8,unhealthy
40.6,23,13257,2.8,50,6.6,healthy
38.7,32,13148,2.9,53,6.2,healthy
40.1,35,5004,7.2,51,4.3,unhealthy
40.5,12,5004,7.2,38,3.4,unhealthy
40.6,25,5004,7.2,48,3.1,healthy
40.5,18,13257,3.1,74,6.2,healthy
39.7,18,6370,6.8,38,4.2,healthy
39.6,32,13146,5.6,54,5.2,unhealthy
40.3,19,5004,7.2,50,6.1,healthy
40.3,28,5004,7.2,37,5.8,healthy
40.4,23,5004,6.5,40,4.5,healthy
39,31,5004,3.2,37,4.3,healthy
39.6,24,13257,2.8,69,5.3,healthy
40.6,42,13006,2.9,72,4.8,healthy
39,24,13257,3.8,49,6.6,healthy
37.1,26,5004,2.8,64,3.3,healthy
40.4,17,13257,5.9,54,4.8,healthy
40.3,31,5004,6.9,39,3.4,unhealthy
40.2,14,5004,5,51,3.4,unhealthy
40.3,26,12184,2.8,38,3.6,healthy
40.3,22,5004,2.8,49,3,healthy
40.5,23,12810,2.9,42,5.3,healthy
39.5,28,13257,2.8,60,4.7,healthy
40.3,29,12692,3.6,73,4.9,healthy
40.2,27,6509,6.4,42,3.1,healthy
40.1,20,13204,6.6,66,5.3,healthy
40.3,34,11333,3.3,41,5,unhealthy
39.6,21,12915,4,56,4.8,healthy
38.6,13,6266,7.1,66,5.3,healthy
39.4,24,13257,2.8,64,4.1,healthy
40.5,31,5004,7.2,42,3.3,unhealthy
39.8,28,5004,5.3,73,5.1,healthy
39,32,5004,7,52,6.4,healthy
40.3,30,5551,2.8,83,5.1,healthy
39.9,27,5075,2.8,69,5.3,healthy
40.5,22,13257,3.5,49,3.9,healthy
37.9,29,13257,2.8,77,4.3,healthy
40.4,30,5004,4.9,41,3.8,healthy
39.2,25,7911,5.7,76,6.6,healthy
